,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,album_name,short_album_name,release_date,album_id
260,0.61,0.123,0.0,-15.467,0.0,0.105,0.974,0.853,0.0731,0.492,117.185,audio_features,3P2vvINK6HXDKjPM22MgJI,spotify:track:3P2vvINK6HXDKjPM22MgJI,https://api.spotify.com/v1/tracks/3P2vvINK6HXDKjPM22MgJI,https://api.spotify.com/v1/audio-analysis/3P2vvINK6HXDKjPM22MgJI,175040.0,4.0,"String Trio in C Minor, Op. 9 No. 3: III. Scherzo. Allegro molto e vivace (C Minor) - Trio (C Major)","Beethoven: Trios à cordes, Op. 9","Beethoven: Trios à cordes, Op. 9",2021-02-26,6sfnzgKvWsoAwDzkJCtnUa
261,0.484,0.156,10.0,-14.305,0.0,0.0438,0.957,0.679,0.338,0.349,109.943,audio_features,27sOLHIxEKuCQIeY4EQgyN,spotify:track:27sOLHIxEKuCQIeY4EQgyN,https://api.spotify.com/v1/tracks/27sOLHIxEKuCQIeY4EQgyN,https://api.spotify.com/v1/audio-analysis/27sOLHIxEKuCQIeY4EQgyN,339987.0,4.0,"String Trio in C Minor, Op. 9 No. 3: IV. Finale. Presto (C Minor)","Beethoven: Trios à cordes, Op. 9","Beethoven: Trios à cordes, Op. 9",2021-02-26,6sfnzgKvWsoAwDzkJCtnUa
262,0.307,0.162,0.0,-23.007,1.0,0.0491,0.94,0.699,0.0877,0.0833,125.012,audio_features,3UHRBy9fUvbCii4x9JNTlO,spotify:track:3UHRBy9fUvbCii4x9JNTlO,https://api.spotify.com/v1/tracks/3UHRBy9fUvbCii4x9JNTlO,https://api.spotify.com/v1/audio-analysis/3UHRBy9fUvbCii4x9JNTlO,1039253.0,4.0,"Triple Concerto in C Major, Op. 56: I. Allegro","Beethoven: Triple Concerto, Op. 56 & Trio, Op. 36","Beethoven: Triple Concerto, Op. 56 & Trio, Op. 36",2021-02-26,7o6S1kDVTO31e278OJdtwH
263,0.0654,0.0369,8.0,-29.509,1.0,0.0431,0.938,0.91,0.179,0.0706,66.494,audio_features,6xFMiH0sL0OMAbkTkuhOFl,spotify:track:6xFMiH0sL0OMAbkTkuhOFl,https://api.spotify.com/v1/tracks/6xFMiH0sL0OMAbkTkuhOFl,https://api.spotify.com/v1/audio-analysis/6xFMiH0sL0OMAbkTkuhOFl,209107.0,4.0,"Triple Concerto in C Major, Op. 56: II. Largo","Beethoven: Triple Concerto, Op. 56 & Trio, Op. 36","Beethoven: Triple Concerto, Op. 56 & Trio, Op. 36",2021-02-26,7o6S1kDVTO31e278OJdtwH
225,0.339,0.0248,4.0,-27.896,1.0,0.0368,0.988,0.901,0.112,0.137,132.826,audio_features,5vMmZp6opg8WQwtrpXrCqA,spotify:track:5vMmZp6opg8WQwtrpXrCqA,https://api.spotify.com/v1/tracks/5vMmZp6opg8WQwtrpXrCqA,https://api.spotify.com/v1/audio-analysis/5vMmZp6opg8WQwtrpXrCqA,459547.0,3.0,"Piano Sonata No. 27 in E Minor, Op. 90: II. Nicht zu geschwind und sehr singbar vorgetragen","Beethoven 32, Vol. 8: Piano Sonatas Nos. 27-29","Beethoven 32, Vol. 8: Piano Sonatas Nos. 27-29",2021-03-05,715u1DY03X38rZwyqBHwme
226,0.367,0.00626,4.0,-30.743,1.0,0.0699,0.992,0.886,0.0955,0.104,70.137,audio_features,5yxhOqAVwaA3QmGmaT0zdJ,spotify:track:5yxhOqAVwaA3QmGmaT0zdJ,https://api.spotify.com/v1/tracks/5yxhOqAVwaA3QmGmaT0zdJ,https://api.spotify.com/v1/audio-analysis/5yxhOqAVwaA3QmGmaT0zdJ,269267.0,3.0,"Piano Sonata No. 28 in A Major, Op. 101: I. Etwas lebhaft und mit der innigsten Empfindung. Allegretto ma non troppo","Beethoven 32, Vol. 8: Piano Sonatas Nos. 27-29","Beethoven 32, Vol. 8: Piano Sonatas Nos. 27-29",2021-03-05,715u1DY03X38rZwyqBHwme
224,0.315,0.0287,4.0,-25.339,0.0,0.046,0.986,0.896,0.177,0.0695,76.162,audio_features,3oaRfih7mfW5HwzjufAI5t,spotify:track:3oaRfih7mfW5HwzjufAI5t,https://api.spotify.com/v1/tracks/3oaRfih7mfW5HwzjufAI5t,https://api.spotify.com/v1/audio-analysis/3oaRfih7mfW5HwzjufAI5t,374453.0,3.0,"Piano Sonata No. 27 in E Minor, Op. 90: I. Mit Lebhaftigkeit und durchaus mit Empfindung und Ausdruck","Beethoven 32, Vol. 8: Piano Sonatas Nos. 27-29","Beethoven 32, Vol. 8: Piano Sonatas Nos. 27-29",2021-03-05,715u1DY03X38rZwyqBHwme
227,0.254,0.112,5.0,-23.812,1.0,0.0359,0.97,0.876,0.0985,0.156,76.636,audio_features,1XSH248ZtsyC5DSOmqouXN,spotify:track:1XSH248ZtsyC5DSOmqouXN,https://api.spotify.com/v1/tracks/1XSH248ZtsyC5DSOmqouXN,https://api.spotify.com/v1/audio-analysis/1XSH248ZtsyC5DSOmqouXN,372107.0,3.0,"Piano Sonata No. 28 in A Major, Op. 101: II. Lebhaft. Marschmäßig. Vivace alla Marcia","Beethoven 32, Vol. 8: Piano Sonatas Nos. 27-29","Beethoven 32, Vol. 8: Piano Sonatas Nos. 27-29",2021-03-05,715u1DY03X38rZwyqBHwme
229,0.362,0.138,9.0,-22.985,1.0,0.039,0.986,0.854,0.0981,0.237,128.007,audio_features,2ZD6CUZxeKE5Otztj4gSJO,spotify:track:2ZD6CUZxeKE5Otztj4gSJO,https://api.spotify.com/v1/tracks/2ZD6CUZxeKE5Otztj4gSJO,https://api.spotify.com/v1/audio-analysis/2ZD6CUZxeKE5Otztj4gSJO,459360.0,4.0,"Piano Sonata No. 28 in A Major, Op. 101: III. Geschwind, doch nicht zu sehr, und mit Entschlossenheit. Allegro","Beethoven 32, Vol. 8: Piano Sonatas Nos. 27-29","Beethoven 32, Vol. 8: Piano Sonatas Nos. 27-29",2021-03-05,715u1DY03X38rZwyqBHwme
230,0.312,0.141,10.0,-22.133,1.0,0.0357,0.97,0.862,0.132,0.13,99.011,audio_features,07BLNIGsioUoem07JxpYc0,spotify:track:07BLNIGsioUoem07JxpYc0,https://api.spotify.com/v1/tracks/07BLNIGsioUoem07JxpYc0,https://api.spotify.com/v1/audio-analysis/07BLNIGsioUoem07JxpYc0,739920.0,4.0,"Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier"": I. Allegro","Beethoven 32, Vol. 8: Piano Sonatas Nos. 27-29","Beethoven 32, Vol. 8: Piano Sonatas Nos. 27-29",2021-03-05,715u1DY03X38rZwyqBHwme
231,0.431,0.086,10.0,-22.247,1.0,0.0413,0.975,0.83,0.101,0.159,136.916,audio_features,4aj4RewnrOjiAgXHPr3Zjz,spotify:track:4aj4RewnrOjiAgXHPr3Zjz,https://api.spotify.com/v1/tracks/4aj4RewnrOjiAgXHPr3Zjz,https://api.spotify.com/v1/audio-analysis/4aj4RewnrOjiAgXHPr3Zjz,186693.0,4.0,"Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier"": II. Scherzo. Assai vivace","Beethoven 32, Vol. 8: Piano Sonatas Nos. 27-29","Beethoven 32, Vol. 8: Piano Sonatas Nos. 27-29",2021-03-05,715u1DY03X38rZwyqBHwme
232,0.254,0.00405,6.0,-35.562,1.0,0.0449,0.987,0.873,0.0978,0.0379,69.469,audio_features,3IybmSDvf7V0oGlzuYTQSj,spotify:track:3IybmSDvf7V0oGlzuYTQSj,https://api.spotify.com/v1/tracks/3IybmSDvf7V0oGlzuYTQSj,https://api.spotify.com/v1/audio-analysis/3IybmSDvf7V0oGlzuYTQSj,1048040.0,3.0,"Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier"": III. Adagio sostenuto","Beethoven 32, Vol. 8: Piano Sonatas Nos. 27-29","Beethoven 32, Vol. 8: Piano Sonatas Nos. 27-29",2021-03-05,715u1DY03X38rZwyqBHwme
233,0.3,0.221,10.0,-21.926,1.0,0.0388,0.974,0.869,0.0957,0.159,130.372,audio_features,5S1sZSoZELilaf9arrTE1u,spotify:track:5S1sZSoZELilaf9arrTE1u,https://api.spotify.com/v1/tracks/5S1sZSoZELilaf9arrTE1u,https://api.spotify.com/v1/audio-analysis/5S1sZSoZELilaf9arrTE1u,755347.0,3.0,"Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier"": IV. Introduzione. Largo - Fuga. Allegro risoluto","Beethoven 32, Vol. 8: Piano Sonatas Nos. 27-29","Beethoven 32, Vol. 8: Piano Sonatas Nos. 27-29",2021-03-05,715u1DY03X38rZwyqBHwme
228,0.348,0.00299,0.0,-33.358,1.0,0.0578,0.99,0.933,0.209,0.051,70.623,audio_features,11eLyYhFnna6YxmWBiyvJi,spotify:track:11eLyYhFnna6YxmWBiyvJi,https://api.spotify.com/v1/tracks/11eLyYhFnna6YxmWBiyvJi,https://api.spotify.com/v1/audio-analysis/11eLyYhFnna6YxmWBiyvJi,174520.0,5.0,"Piano Sonata No. 28 in A Major, Op. 101: III. Langsam und sehnsuchtsvoll. Adagio, ma non troppo, con affetto","Beethoven 32, Vol. 8: Piano Sonatas Nos. 27-29","Beethoven 32, Vol. 8: Piano Sonatas Nos. 27-29",2021-03-05,715u1DY03X38rZwyqBHwme
211,0.0773,0.0513,0.0,-21.236,1.0,0.0396,0.972,0.933,0.082,0.0364,80.675,audio_features,4XvhIHuNIKOt4qrwmlTuPl,spotify:track:4XvhIHuNIKOt4qrwmlTuPl,https://api.spotify.com/v1/tracks/4XvhIHuNIKOt4qrwmlTuPl,https://api.spotify.com/v1/audio-analysis/4XvhIHuNIKOt4qrwmlTuPl,78107.0,1.0,"String Quartet No. 15 in A Minor, Op. 132: III. Molto adagio",Beethoven - Harmony,Beethoven - Harmony,2021-03-13,0C6crgFu0LfNffE4u4PKAv
204,0.5,0.00276,4.0,-32.718,1.0,0.0532,0.996,0.885,0.0775,0.311,104.991,audio_features,51VDOruUcmhskVK0B0Wp6p,spotify:track:51VDOruUcmhskVK0B0Wp6p,https://api.spotify.com/v1/tracks/51VDOruUcmhskVK0B0Wp6p,https://api.spotify.com/v1/audio-analysis/51VDOruUcmhskVK0B0Wp6p,85653.0,4.0,"Piano Sonata No. 30 in E Major, Op. 109: III. Gesangvoll, mit innigster Empfindung. Andante molto cantabile ed espressivo",Beethoven - Harmony,Beethoven - Harmony,2021-03-13,0C6crgFu0LfNffE4u4PKAv
205,0.364,0.0256,9.0,-31.732,1.0,0.0627,0.996,0.897,0.0901,0.508,167.635,audio_features,6jQb0uSvYVTAn4RBzDym4N,spotify:track:6jQb0uSvYVTAn4RBzDym4N,https://api.spotify.com/v1/tracks/6jQb0uSvYVTAn4RBzDym4N,https://api.spotify.com/v1/audio-analysis/6jQb0uSvYVTAn4RBzDym4N,102000.0,4.0,"11 Bagatelles, Op.119: 4. Andante cantabile",Beethoven - Harmony,Beethoven - Harmony,2021-03-13,0C6crgFu0LfNffE4u4PKAv
206,0.537,0.279,0.0,-20.591,1.0,0.0441,0.987,0.888,0.109,0.967,113.678,audio_features,331ISNPEDqQz7KWQLV50gF,spotify:track:331ISNPEDqQz7KWQLV50gF,https://api.spotify.com/v1/tracks/331ISNPEDqQz7KWQLV50gF,https://api.spotify.com/v1/audio-analysis/331ISNPEDqQz7KWQLV50gF,54827.0,4.0,"33 Variations on a Waltz by Diabelli in C Major, Op. 120: Theme. Vivace",Beethoven - Harmony,Beethoven - Harmony,2021-03-13,0C6crgFu0LfNffE4u4PKAv
207,0.541,0.0473,2.0,-23.641,1.0,0.0517,0.991,0.894,0.133,0.751,76.868,audio_features,1xDzixLxK9wX5On4eieWZI,spotify:track:1xDzixLxK9wX5On4eieWZI,https://api.spotify.com/v1/tracks/1xDzixLxK9wX5On4eieWZI,https://api.spotify.com/v1/audio-analysis/1xDzixLxK9wX5On4eieWZI,106000.0,4.0,"11 Bagatelles, Op.119: 3. à l'Allemande",Beethoven - Harmony,Beethoven - Harmony,2021-03-13,0C6crgFu0LfNffE4u4PKAv
208,0.66,0.248,10.0,-20.569,1.0,0.0393,0.969,0.861,0.0894,0.857,101.611,audio_features,7y2XKAAj4BS1Nm2sp2kcat,spotify:track:7y2XKAAj4BS1Nm2sp2kcat,https://api.spotify.com/v1/tracks/7y2XKAAj4BS1Nm2sp2kcat,https://api.spotify.com/v1/audio-analysis/7y2XKAAj4BS1Nm2sp2kcat,130000.0,4.0,"The Ruins of Athens, Op.113 - arr. for piano by Anton Rubinstein (1830 - 1894): Turkish March",Beethoven - Harmony,Beethoven - Harmony,2021-03-13,0C6crgFu0LfNffE4u4PKAv
209,0.431,0.0465,5.0,-18.802,1.0,0.0509,0.946,0.0115,0.236,0.33,156.536,audio_features,5XGEDP7nSHHsP0Nk9RAhDe,spotify:track:5XGEDP7nSHHsP0Nk9RAhDe,https://api.spotify.com/v1/tracks/5XGEDP7nSHHsP0Nk9RAhDe,https://api.spotify.com/v1/audio-analysis/5XGEDP7nSHHsP0Nk9RAhDe,72853.0,3.0,"String Quartet No. 8 in E Minor, Op. 59 No. 2: III. Allegretto",Beethoven - Harmony,Beethoven - Harmony,2021-03-13,0C6crgFu0LfNffE4u4PKAv
210,0.443,0.00944,2.0,-26.549,0.0,0.0637,0.994,0.948,0.0799,0.143,79.06,audio_features,1Uf6tt8j8VfuHG1ZhujgTZ,spotify:track:1Uf6tt8j8VfuHG1ZhujgTZ,https://api.spotify.com/v1/tracks/1Uf6tt8j8VfuHG1ZhujgTZ,https://api.spotify.com/v1/audio-analysis/1Uf6tt8j8VfuHG1ZhujgTZ,65067.0,4.0,"24 Variations on ""Venni Amore"" in D Major, WoO 65: Variation XII",Beethoven - Harmony,Beethoven - Harmony,2021-03-13,0C6crgFu0LfNffE4u4PKAv
212,0.468,0.0164,1.0,-28.644,1.0,0.042,0.995,0.857,0.0812,0.345,107.868,audio_features,0r1HS1HV7f1luFEyTEN9Ax,spotify:track:0r1HS1HV7f1luFEyTEN9Ax,https://api.spotify.com/v1/tracks/0r1HS1HV7f1luFEyTEN9Ax,https://api.spotify.com/v1/audio-analysis/0r1HS1HV7f1luFEyTEN9Ax,127933.0,4.0,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",Beethoven - Harmony,Beethoven - Harmony,2021-03-13,0C6crgFu0LfNffE4u4PKAv
214,0.211,0.00622,4.0,-36.715,1.0,0.0458,0.987,0.818,0.125,0.12,88.398,audio_features,3wwMA4Hv3rIgJtoBeymYPu,spotify:track:3wwMA4Hv3rIgJtoBeymYPu,https://api.spotify.com/v1/tracks/3wwMA4Hv3rIgJtoBeymYPu,https://api.spotify.com/v1/audio-analysis/3wwMA4Hv3rIgJtoBeymYPu,119000.0,4.0,"Cello Sonata No. 3 in A Major, Op. 69: III. Adagio cantabile",Beethoven - Harmony,Beethoven - Harmony,2021-03-13,0C6crgFu0LfNffE4u4PKAv
215,0.358,0.0366,4.0,-25.811,1.0,0.0393,0.988,0.911,0.08,0.0619,75.461,audio_features,4VGS4zSC2lvgCo4bNhzPKQ,spotify:track:4VGS4zSC2lvgCo4bNhzPKQ,https://api.spotify.com/v1/tracks/4VGS4zSC2lvgCo4bNhzPKQ,https://api.spotify.com/v1/audio-analysis/4VGS4zSC2lvgCo4bNhzPKQ,247787.0,4.0,"Piano Sonata No.30 In E, Op.109: 1. Vivace, ma non troppo - Adagio espressivo - Tempo I",Beethoven - Harmony,Beethoven - Harmony,2021-03-13,0C6crgFu0LfNffE4u4PKAv
216,0.108,0.074,8.0,-24.533,0.0,0.0444,0.971,0.955,0.149,0.0327,87.463,audio_features,6SdnuVOZDTZdl0xH5oyfBb,spotify:track:6SdnuVOZDTZdl0xH5oyfBb,https://api.spotify.com/v1/tracks/6SdnuVOZDTZdl0xH5oyfBb,https://api.spotify.com/v1/audio-analysis/6SdnuVOZDTZdl0xH5oyfBb,164533.0,3.0,"String Quartet No. 14 in C-Sharp Minor, Op. 131 - Version for String Orchestra by Dimitri Mitropoulos: 6. Adagio quasi un poco andante - attacca: - Live",Beethoven - Harmony,Beethoven - Harmony,2021-03-13,0C6crgFu0LfNffE4u4PKAv
217,0.199,0.0075,0.0,-33.087,1.0,0.039,0.974,0.59,0.0731,0.129,82.745,audio_features,4i4yuHb2FvhoK36m1MclRJ,spotify:track:4i4yuHb2FvhoK36m1MclRJ,https://api.spotify.com/v1/tracks/4i4yuHb2FvhoK36m1MclRJ,https://api.spotify.com/v1/audio-analysis/4i4yuHb2FvhoK36m1MclRJ,179133.0,4.0,"Sonata for Cello and Piano No. 4 in C Major, Op. 102 No. 1: I. Andante",Beethoven - Harmony,Beethoven - Harmony,2021-03-13,0C6crgFu0LfNffE4u4PKAv
218,0.519,0.00357,0.0,-33.624,1.0,0.0811,0.995,0.935,0.105,0.172,76.8,audio_features,5Msvym22HyuEKnIpb8ZfLi,spotify:track:5Msvym22HyuEKnIpb8ZfLi,https://api.spotify.com/v1/tracks/5Msvym22HyuEKnIpb8ZfLi,https://api.spotify.com/v1/audio-analysis/5Msvym22HyuEKnIpb8ZfLi,126000.0,4.0,"11 Bagatelles, Op.119: 8. Moderato cantabile",Beethoven - Harmony,Beethoven - Harmony,2021-03-13,0C6crgFu0LfNffE4u4PKAv
219,0.273,0.0567,3.0,-22.553,1.0,0.0388,0.98,0.89,0.12,0.133,139.13,audio_features,1m9yOpPpe8KSnq4InDRXrH,spotify:track:1m9yOpPpe8KSnq4InDRXrH,https://api.spotify.com/v1/tracks/1m9yOpPpe8KSnq4InDRXrH,https://api.spotify.com/v1/audio-analysis/1m9yOpPpe8KSnq4InDRXrH,130520.0,4.0,"7 Variations On ""Bei Männern, welche Liebe fühlen"", For Cello And Piano, WoO 46: Variation VI. Adagio",Beethoven - Harmony,Beethoven - Harmony,2021-03-13,0C6crgFu0LfNffE4u4PKAv
220,0.478,0.0442,2.0,-28.535,1.0,0.0455,0.996,0.945,0.137,0.468,69.299,audio_features,2P7fFQV8YBnIaIf5wZaFcs,spotify:track:2P7fFQV8YBnIaIf5wZaFcs,https://api.spotify.com/v1/tracks/2P7fFQV8YBnIaIf5wZaFcs,https://api.spotify.com/v1/audio-analysis/2P7fFQV8YBnIaIf5wZaFcs,43333.0,4.0,"24 Variations on ""Venni Amore"" in D Major, WoO 65: Variation I",Beethoven - Harmony,Beethoven - Harmony,2021-03-13,0C6crgFu0LfNffE4u4PKAv
221,0.311,0.0736,2.0,-26.875,1.0,0.0336,0.991,0.857,0.0611,0.207,134.874,audio_features,38eSkyPGSh1LViboPGs9tD,spotify:track:38eSkyPGSh1LViboPGs9tD,https://api.spotify.com/v1/tracks/38eSkyPGSh1LViboPGs9tD,https://api.spotify.com/v1/audio-analysis/38eSkyPGSh1LViboPGs9tD,136333.0,4.0,"Piano Sonata No.7 In D, Op.10 No.3: 3. Menuetto (Allegro)",Beethoven - Harmony,Beethoven - Harmony,2021-03-13,0C6crgFu0LfNffE4u4PKAv
222,0.373,0.0445,5.0,-29.375,1.0,0.042,0.994,0.92,0.127,0.288,137.374,audio_features,3H8emqiXgMeQfK63kzR2BZ,spotify:track:3H8emqiXgMeQfK63kzR2BZ,https://api.spotify.com/v1/tracks/3H8emqiXgMeQfK63kzR2BZ,https://api.spotify.com/v1/audio-analysis/3H8emqiXgMeQfK63kzR2BZ,131000.0,4.0,"7 Bagatelles, Op.33: 3. Allegretto",Beethoven - Harmony,Beethoven - Harmony,2021-03-13,0C6crgFu0LfNffE4u4PKAv
223,0.452,0.00453,7.0,-36.429,1.0,0.0485,0.991,0.936,0.0931,0.0702,75.495,audio_features,28oAD6GOIoBhInCWfXbZ1l,spotify:track:28oAD6GOIoBhInCWfXbZ1l,https://api.spotify.com/v1/tracks/28oAD6GOIoBhInCWfXbZ1l,https://api.spotify.com/v1/audio-analysis/28oAD6GOIoBhInCWfXbZ1l,237000.0,4.0,"6 Bagatelles, Op. 126: 1. Andante con moto",Beethoven - Harmony,Beethoven - Harmony,2021-03-13,0C6crgFu0LfNffE4u4PKAv
213,0.278,0.0158,9.0,-30.964,1.0,0.0754,0.993,0.897,0.204,0.616,68.127,audio_features,3lJhMYaZwPq9H6esqrQAWh,spotify:track:3lJhMYaZwPq9H6esqrQAWh,https://api.spotify.com/v1/tracks/3lJhMYaZwPq9H6esqrQAWh,https://api.spotify.com/v1/audio-analysis/3lJhMYaZwPq9H6esqrQAWh,56440.0,3.0,"24 Variations on ""Venni Amore"" in D Major, WoO 65: Variation VIII",Beethoven - Harmony,Beethoven - Harmony,2021-03-13,0C6crgFu0LfNffE4u4PKAv
189,0.291,0.1,2.0,-19.536,1.0,0.0419,0.908,0.046,0.115,0.102,111.764,audio_features,2Lhl7MS1h8Mrd7DjtWkQKA,spotify:track:2Lhl7MS1h8Mrd7DjtWkQKA,https://api.spotify.com/v1/tracks/2Lhl7MS1h8Mrd7DjtWkQKA,https://api.spotify.com/v1/audio-analysis/2Lhl7MS1h8Mrd7DjtWkQKA,1480373.0,4.0,"Violin Concerto in D Major, Op. 61: I. Allegro ma non troppo (Live)","Beethoven: Violin Concerto in D Major, Op. 61 & Violin Sonata No. 1 in D Major, Op. 12 No. 1 (Live)","Beethoven: Violin Concerto in D Major, Op. 61 & Violin Sonata No. 1 in D Major, Op. 12 No. 1",2021-03-19,04ruRD2y08pbNYQSLOQXUZ
191,0.316,0.175,2.0,-16.846,1.0,0.0433,0.93,0.245,0.682,0.27,80.161,audio_features,5mPBwqDFZSbbD3eb55JmB1,spotify:track:5mPBwqDFZSbbD3eb55JmB1,https://api.spotify.com/v1/tracks/5mPBwqDFZSbbD3eb55JmB1,https://api.spotify.com/v1/audio-analysis/5mPBwqDFZSbbD3eb55JmB1,604547.0,4.0,"Violin Concerto in D Major, Op. 61: III. Rondo. Allegro (Live)","Beethoven: Violin Concerto in D Major, Op. 61 & Violin Sonata No. 1 in D Major, Op. 12 No. 1 (Live)","Beethoven: Violin Concerto in D Major, Op. 61 & Violin Sonata No. 1 in D Major, Op. 12 No. 1",2021-03-19,04ruRD2y08pbNYQSLOQXUZ
188,0.265,0.129,5.0,-20.369,1.0,0.0386,0.985,0.917,0.0985,0.056,89.725,audio_features,2vte7PpVgVxtPGEroCYHFJ,spotify:track:2vte7PpVgVxtPGEroCYHFJ,https://api.spotify.com/v1/tracks/2vte7PpVgVxtPGEroCYHFJ,https://api.spotify.com/v1/audio-analysis/2vte7PpVgVxtPGEroCYHFJ,574356.0,3.0,"Symphony No.6, Op. 68 ""Pastorale"" (Arr. by Liszt): V. Hirtengesang. Frohe und dankbare Gefühle nach dem Sturm. Allegretto",Beethoven/Liszt: Pastorale (Symphony No. 6 for Piano Solo),Beethoven/Liszt: Pastorale,2021-03-19,5ACtCmMZ37DXjeT1yaics2
192,0.236,0.134,5.0,-16.349,1.0,0.0384,0.948,0.0893,0.131,0.103,98.442,audio_features,5T5VPnWLDsiMZMmCWVpycv,spotify:track:5T5VPnWLDsiMZMmCWVpycv,https://api.spotify.com/v1/tracks/5T5VPnWLDsiMZMmCWVpycv,https://api.spotify.com/v1/audio-analysis/5T5VPnWLDsiMZMmCWVpycv,551093.0,4.0,"Romance in F Major, Op. 50 (Live)","Beethoven: Violin Concerto in D Major, Op. 61 & Violin Sonata No. 1 in D Major, Op. 12 No. 1 (Live)","Beethoven: Violin Concerto in D Major, Op. 61 & Violin Sonata No. 1 in D Major, Op. 12 No. 1",2021-03-19,04ruRD2y08pbNYQSLOQXUZ
186,0.34,0.245,5.0,-19.265,1.0,0.0466,0.987,0.884,0.162,0.472,172.781,audio_features,4Bi1f3glyd4pcbzGRdyHbp,spotify:track:4Bi1f3glyd4pcbzGRdyHbp,https://api.spotify.com/v1/tracks/4Bi1f3glyd4pcbzGRdyHbp,https://api.spotify.com/v1/audio-analysis/4Bi1f3glyd4pcbzGRdyHbp,287225.0,1.0,"Symphony No.6, Op. 68 ""Pastorale"" (Arr. by Liszt): III. Lustiges Zusammensein der Landleute. Allegro",Beethoven/Liszt: Pastorale (Symphony No. 6 for Piano Solo),Beethoven/Liszt: Pastorale,2021-03-19,5ACtCmMZ37DXjeT1yaics2
185,0.298,0.0422,5.0,-27.331,1.0,0.0379,0.99,0.918,0.0692,0.0713,144.935,audio_features,3p4f2JPowfkTD4u95uYjlf,spotify:track:3p4f2JPowfkTD4u95uYjlf,https://api.spotify.com/v1/tracks/3p4f2JPowfkTD4u95uYjlf,https://api.spotify.com/v1/audio-analysis/3p4f2JPowfkTD4u95uYjlf,749652.0,3.0,"Symphony No.6, Op. 68 ""Pastorale"" (Arr. by Liszt): II. Scene am Bach. Andante molto moto",Beethoven/Liszt: Pastorale (Symphony No. 6 for Piano Solo),Beethoven/Liszt: Pastorale,2021-03-19,5ACtCmMZ37DXjeT1yaics2
184,0.373,0.134,5.0,-20.979,1.0,0.0363,0.989,0.912,0.0887,0.221,109.207,audio_features,7IDSCbc71gBs5Z1aJzKYVS,spotify:track:7IDSCbc71gBs5Z1aJzKYVS,https://api.spotify.com/v1/tracks/7IDSCbc71gBs5Z1aJzKYVS,https://api.spotify.com/v1/audio-analysis/7IDSCbc71gBs5Z1aJzKYVS,598912.0,4.0,"Symphony No.6, Op. 68 ""Pastorale"" (Arr. by Liszt): I. Erwachen heiterer Empfindungen bei der Ankunft auf dem Lande. Allegro ma non troppo",Beethoven/Liszt: Pastorale (Symphony No. 6 for Piano Solo),Beethoven/Liszt: Pastorale,2021-03-19,5ACtCmMZ37DXjeT1yaics2
187,0.352,0.263,1.0,-18.518,1.0,0.0379,0.981,0.879,0.12,0.0397,91.87,audio_features,4JS9ETKy85tltCQKnMb2Jq,spotify:track:4JS9ETKy85tltCQKnMb2Jq,https://api.spotify.com/v1/tracks/4JS9ETKy85tltCQKnMb2Jq,https://api.spotify.com/v1/audio-analysis/4JS9ETKy85tltCQKnMb2Jq,232324.0,4.0,"Symphony No.6, Op. 68 ""Pastorale"" (Arr. by Liszt): IV. Gewitter. Sturm. Allegro",Beethoven/Liszt: Pastorale (Symphony No. 6 for Piano Solo),Beethoven/Liszt: Pastorale,2021-03-19,5ACtCmMZ37DXjeT1yaics2
193,0.316,0.158,2.0,-14.336,1.0,0.0399,0.954,0.0906,0.069,0.38,77.395,audio_features,2Vu0YMkN9jvLtCvm2CJlYN,spotify:track:2Vu0YMkN9jvLtCvm2CJlYN,https://api.spotify.com/v1/tracks/2Vu0YMkN9jvLtCvm2CJlYN,https://api.spotify.com/v1/audio-analysis/2Vu0YMkN9jvLtCvm2CJlYN,519387.0,4.0,"Violin Sonata No. 1 in D Major, Op. 12 No. 1: I. Allegro con brio (Live)","Beethoven: Violin Concerto in D Major, Op. 61 & Violin Sonata No. 1 in D Major, Op. 12 No. 1 (Live)","Beethoven: Violin Concerto in D Major, Op. 61 & Violin Sonata No. 1 in D Major, Op. 12 No. 1",2021-03-19,04ruRD2y08pbNYQSLOQXUZ
190,0.112,0.0783,7.0,-20.691,1.0,0.0457,0.931,0.338,0.0943,0.0444,78.019,audio_features,6uaCFTDPYdpAkc1xOrCqKf,spotify:track:6uaCFTDPYdpAkc1xOrCqKf,https://api.spotify.com/v1/tracks/6uaCFTDPYdpAkc1xOrCqKf,https://api.spotify.com/v1/audio-analysis/6uaCFTDPYdpAkc1xOrCqKf,646640.0,4.0,"Violin Concerto in D Major, Op. 61: II. Larghetto (Live)","Beethoven: Violin Concerto in D Major, Op. 61 & Violin Sonata No. 1 in D Major, Op. 12 No. 1 (Live)","Beethoven: Violin Concerto in D Major, Op. 61 & Violin Sonata No. 1 in D Major, Op. 12 No. 1",2021-03-19,04ruRD2y08pbNYQSLOQXUZ
